8.229999999999999538e-01 1.899999999999999953e-02 2.020000000000000129e-01 3.000000000000000062e-03
3.799999999999999906e-02 9.300000000000000488e-01 2.699999999999999969e-02 1.000000000000000021e-03
1.390000000000000124e-01 5.099999999999999672e-02 7.710000000000000187e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.959999999999999964e-01
