9.899999999999999911e-01 1.000000000000000021e-03 6.000000000000000125e-03
1.000000000000000021e-03 9.879999999999999893e-01 1.000000000000000021e-03
8.999999999999999320e-03 1.099999999999999936e-02 9.919999999999999929e-01
