2.560750325520833592e-01
2.528017374674479401e-01
2.525034993489583268e-01
2.524204508463541718e-01
2.522049153645833375e-01
2.521864217122395946e-01
2.358254597981770950e-01
2.206628417968750089e-01
2.186143595377604276e-01
2.179363199869791545e-01
2.174911092122395750e-01
2.172599690755208368e-01
2.169304199218750062e-01
2.168837890624999987e-01
2.167560424804687580e-01
2.165428263346354243e-01
2.164600626627604107e-01
2.161192626953125084e-01
2.161374511718749947e-01
2.160707804361979290e-01
2.160796508789062376e-01
2.159716593424479136e-01
2.157787068684895726e-01
2.158662719726562595e-01
2.157116088867187531e-01
2.158904825846354181e-01
2.157451375325520893e-01
2.158635253906250051e-01
2.155382893880208317e-01
2.155270589192708197e-01
2.155185546875000024e-01
2.156472778320312478e-01
2.154499918619791621e-01
2.155064697265625107e-01
2.154021606445312431e-01
2.151342773437500133e-01
2.153347574869791670e-01
2.152694091796875098e-01
2.152101847330729067e-01
2.151187947591145788e-01
2.153500976562499891e-01
2.152434488932291612e-01
2.151450805664062438e-01
2.150644734700520866e-01
2.148492024739583339e-01
2.149517211914062365e-01
2.150608520507812371e-01
2.148595581054687509e-01
2.151905314127604274e-01
2.149298299153645786e-01
2.148618164062499891e-01
2.150200602213541701e-01
2.148425903320312635e-01
2.147279459635416665e-01
2.149398600260416792e-01
2.147744954427083242e-01
2.146992797851562385e-01
2.149045410156250058e-01
2.146758626302083250e-01
2.145841064453125058e-01
2.148470458984375053e-01
2.147917480468750084e-01
2.146613769531250104e-01
2.145536092122395933e-01
2.145601603190104290e-01
2.146096191406250131e-01
2.144740193684895879e-01
2.145860595703124873e-01
2.144976806640624956e-01
2.146392415364583306e-01
2.143712972005208384e-01
2.144384562174479203e-01
2.145936889648437373e-01
2.143987223307291801e-01
2.146054280598958253e-01
2.145220947265625011e-01
2.144016927083333413e-01
2.143191324869791747e-01
2.144275309244791650e-01
2.144662475585937533e-01
2.145673828125000127e-01
2.143184407552083393e-01
2.143430582682291641e-01
2.143390909830729107e-01
2.144136352539062484e-01
2.142289835611979054e-01
2.144830525716145964e-01
2.143025716145833259e-01
2.146446533203124896e-01
2.143128662109375082e-01
2.143226318359374993e-01
2.144066772460937464e-01
2.143265787760416652e-01
2.142272745768229181e-01
2.142498372395833239e-01
2.142238972981770906e-01
2.143790283203124980e-01
2.142680460611979254e-01
2.142097371419270924e-01
2.142361246744791670e-01
