1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.702970297029702706e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.475247524752475364e-02 1.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.950495049504950555e-03 0.000000000000000000e+00 1.000000000000000000e+00
