8.000000000000000444e-01 8.200000000000000344e-02 1.069999999999999979e-01 4.299999999999999656e-02
5.000000000000000278e-02 8.159999999999999476e-01 2.139999999999999958e-01 4.299999999999999656e-02
1.499999999999999944e-01 8.200000000000000344e-02 5.709999999999999520e-01 4.299999999999999656e-02
0.000000000000000000e+00 2.000000000000000042e-02 1.069999999999999979e-01 8.699999999999999956e-01
